time,open,high,low,close,Volume,Volume MA,Green Line,Red RSI,LSMA,Energy,Pressure,K,D
1608819840,0.15544,0.15834,0.152,0.15591,55003651.10000002,75979942.78499989,98.4082273445765,74.98973878490055,56.77741863546932,98.13080167416354,NaN,NaN,NaN
1608825600,0.15594,0.159,0.14857,0.15374,60171255.79999998,76837980.6949999,81.72617650663739,82.4328911064942,64.03812887393252,73.35868623722496,77.4328911064942,NaN,NaN
1608831360,0.15368,0.15731,0.1517,0.15443,31973094.3,73925228.90999989,78.14583940633021,85.52198225692662,71.14845916329233,54.30320026801607,80.52198225692662,NaN,NaN
1608837120,0.15444,0.15636,0.15119,0.15361,29561049.40000001,70086501.4649999,61.81653401978608,84.77550318000077,75.25348511969796,29.19263097379335,79.77550318000077,NaN,NaN
1608842880,0.15359,0.15911,0.15359,0.15763,35557662.3,67643055.48499991,80.76384658964203,82.92695572986122,81.07453893546923,37.43320634667748,77.92695572986122,NaN,NaN
1608848640,0.15769,0.16681,0.15607,0.15818,75821832.99999999,68492138.49499992,87.09534820593319,81.32599534548396,86.35643869597804,49.48595603378797,76.32599534548396,NaN,NaN
1608854400,0.15819,0.16208,0.15541,0.159,50620324.50000002,68001409.3799999,75.83726028672794,77.56416750250919,88.9346029657692,48.01607080111273,NaN,NaN,NaN
1608860160,0.159,0.16016,0.1557,0.15699,7385823,66812686.78999992,65.32238570574775,74.83020236902759,90.28622335240615,39.500218737276526,NaN,NaN,NaN
1608865920,0.15699,0.15715,0.15403,0.15628,11849063.10000001,65889352.074999906,38.07703694432184,68.15206862535953,87.8514135106823,14.67507768760057,NaN,NaN,NaN
1608871680,0.15628,0.15723,0.1537,0.15504,12220382.9,60946329.87999991,34.51797781031585,63.60230925711449,84.61879416625298,3.253207397001642,NaN,NaN,NaN
1608877440,0.15504,0.16,0.15474,0.15685,22198612.8,54978926.63999991,59.44612196902358,60.04935515367808,83.55987586778464,26.02337051384632,NaN,NaN,NaN
1608883200,0.15674,0.16057,0.15674,0.15936,23484103,49664556.90999992,75.6640967401326,58.14414657604465,83.80483419208069,55.53163542101112,NaN,NaN,NaN
1608888960,0.15936,0.16312,0.15933,0.1609,26366112.70000001,46192521.21499992,88.22208852750202,60.20828461617367,85.06122587755829,80.77962162183391,NaN,NaN,NaN
1608894720,0.16091,0.16701,0.16065,0.16217,35034644.30000001,44687933.33999993,92.21261689524103,64.68998981442255,86.25351800645052,92.91243789173544,NaN,NaN,NaN
1608900480,0.16211,0.16378,0.16035,0.1629,20001184.3,43707132.289999925,78.02058872546257,71.34724844461267,85.05147921970763,78.12955922671762,NaN,NaN,NaN
1608906240,0.1629,0.16352,0.15672,0.15753,27397198.9,42118154.234999925,51.990317143812575,74.25930500019545,82.15683112175398,41.79579175697593,NaN,NaN,NaN
1608912000,0.15744,0.16129,0.14804,0.1501,78732170.4,43937959.609999925,22.41919845795246,68.0881510816836,76.87711723794031,0.2289432547568211,NaN,NaN,NaN
1608917760,0.15013,0.15394,0.14817,0.15048,45730627.19999999,43681237.28499993,15.29642384384672,58.02687226563595,70.72175321525927,-17.615976794410823,NaN,NaN,NaN
1608923520,0.15045,0.1572,0.15039,0.15361,34375478.89999999,38154325.16999993,31.054676711747334,48.498970296343515,65.80903854818811,-1.2522819818015911,NaN,NaN,NaN
1608929280,0.15361,0.15409,0.15134,0.15189,13777123.9,34863069.789999925,32.3130391946686,38.51570734624811,60.826456114448916,18.171190857519694,NaN,NaN,NaN
1608935040,0.1519,0.15317,0.14831,0.15238,23751656.8,33300470.07499992,32.453145387601424,30.921133456604583,55.606543113807916,35.61760735975669,NaN,NaN,NaN
1608940800,0.1524,0.15281,0.14861,0.14975,14420554.6,31012935.014999926,13.632131195542271,24.528102465226194,47.139940867067644,31.912832410194422,NaN,NaN,NaN
1608946560,0.14971,0.15126,0.14945,0.15024,9508140.4,29889687.319999926,13.199781796558943,22.99153302166061,39.535192907549785,31.164664979995543,NaN,NaN,NaN
1608952320,0.15019,0.15571,0.14999,0.15189,18810721.9,29352170.944999926,43.57438457948688,27.704526477600638,36.829204429883696,56.45219059188402,NaN,NaN,NaN
1608958080,0.15192,0.15216,0.15014,0.15098,6726967.8,27910636.219999928,40.18863806813431,29.2268533703318,34.73731706962355,64.18787999374453,NaN,NaN,NaN
1608963840,0.15095,0.15229,0.1472,0.14905,12043105.5,24721699.844999928,32.708808064570285,29.292814848648742,31.37980368896642,60.50993321279381,NaN,NaN,NaN
1608969600,0.14906,0.15143,0.147,0.14779,13038583.2,22842612.779999927,12.814568132772472,26.019718639510586,25.884137548020846,42.04981609965879,NaN,NaN,NaN
1608975360,0.14779,0.14892,0.14529,0.14688,16686503.99999999,23307646.829999927,8.128532841609234,25.102452247188413,19.00906717530907,29.050988644250214,NaN,NaN,NaN
1608981120,0.1469,0.14964,0.14529,0.14863,12876437.00000001,23359015.524999924,25.28857369458451,27.117250896859343,15.754928148285899,37.69681711985027,NaN,NaN,NaN
1608986880,0.14875,0.14979,0.1472,0.14811,12810338.2,23388513.289999925,40.80349567590459,26.655436079595628,14.964774099504496,57.9964681562341,NaN,NaN,NaN
1608992640,0.14824,0.14883,0.14412,0.14586,22700700.1,23413617.654999927,29.485449863060676,24.871571378750023,14.566494491838029,58.612112562427704,NaN,NaN,NaN
1608998400,0.14584,0.15438,0.14388,0.1495,42359093.69999999,24357367.189999927,53.13086443722924,28.275247440859854,17.646789650784285,79.16167327758325,NaN,NaN,NaN
1609004160,0.14965,0.15122,0.14868,0.14912,10773585.7,23577740.839999925,57.69333143164078,35.75504132400457,21.62572309446803,86.51912674642783,NaN,NaN,NaN
1609009920,0.14899,0.1494,0.14657,0.14819,14807239.1,22566370.579999927,51.31163644759355,42.95222525833529,24.031910754234787,76.61897456247218,NaN,NaN,NaN
1609015680,0.14826,0.14892,0.14444,0.14514,19283375.4,22530480.134999923,24.26872011359106,42.782249661503045,23.160425623897027,44.7959577333241,NaN,NaN,NaN
1609021440,0.14526,0.14769,0.1442,0.14673,13324517.3,21826846.054999925,24.38649134891175,40.046082273670905,21.588531152550715,31.738387941902896,NaN,NaN,NaN
1609027200,0.14678,0.14715,0.14412,0.14604,17709384.30000001,18775706.749999925,21.443746868592928,38.70579844125962,21.062391492866908,23.607142398284758,NaN,NaN,NaN
1609032960,0.14608,0.14788,0.1445,0.14591,15213917.7,17249871.274999924,37.811421317367156,36.1525579212826,23.22197786116324,38.46243459522694,NaN,NaN,NaN
1609038720,0.14593,0.1463,0.1449,0.14608,7982312.1,15930212.934999928,27.497853849449708,31.119978324250756,23.727359928045033,40.60909282281242,NaN,NaN,NaN
1609044480,0.14615,0.1474,0.14583,0.14663,10317656.4,15757239.559999928,53.16776208809727,31.42933259766804,26.913104830484166,67.04297590183543,NaN,NaN,NaN
1609050240,0.14664,0.14869,0.14547,0.14561,12641702.4,15201741.839999925,40.05757123783077,34.06080778504133,26.900791661254978,64.51825140370715,NaN,NaN,NaN
1609056000,0.14566,0.1483,0.14212,0.14331,23891991.4,15675313.679999923,19.350645405851903,33.22150012786469,24.18407151907613,43.3882709798408,NaN,NaN,NaN
1609061760,0.14339,0.14362,0.14084,0.14108,13640325.1,15881922.914999926,3.2823606254983275,30.194602420682255,21.194299886913385,19.78189369473647,NaN,NaN,NaN
1609067520,0.14113,0.14144,0.13425,0.14042,62042775.10000001,18043525.57499993,-1.9504880722933062,23.56761752240551,18.912889965955735,9.372841252669419,NaN,NaN,NaN
1609073280,0.14053,0.1474,0.13893,0.14514,37067266.30000001,19560540.49999993,32.15657519381651,24.344071079799974,21.926939266940114,37.49892474035124,NaN,NaN,NaN
1609079040,0.14523,0.15465,0.14368,0.15369,76524074.60000002,22784588.95499993,62.41090855932399,25.884595491671096,29.11884269323401,80.27577543782851,NaN,NaN,NaN
1609084800,0.15364,0.15592,0.1475,0.14911,67755601.19999999,25520439.85499993,80.18249495503153,32.57208277787122,37.713545623949514,112.74829989607456,NaN,NaN,NaN
1609090560,0.14906,0.1496,0.1458,0.14822,16669272.59999999,25519578.28499993,68.5052207437097,40.764512000847525,43.275761895202095,109.11485869089945,NaN,NaN,NaN
1609096320,0.1483,0.14924,0.14093,0.14116,25376693.5,26144591.10999993,47.45377076232149,48.12641369031805,44.38412783262793,78.88478641745317,NaN,NaN,NaN
1609102080,0.14116,0.14464,0.13917,0.14334,39268211.69999998,27467484.784999926,20.61888809846891,51.887976385445086,41.703189059823984,33.173304921750415,NaN,NaN,NaN
1609107840,0.14336,0.14799,0.143,0.14527,17453349.1,27205117.234999925,38.07402324060024,52.8742177265757,42.059614805639605,26.786457974899747,NaN,NaN,NaN
1609113600,0.14538,0.14853,0.14334,0.14797,21909494.8,26182637.289999925,53.451662156278864,51.381009992734846,44.289637471981024,40.46388115099389,NaN,NaN,NaN
1609119360,0.14797,0.15124,0.14753,0.14842,17171000.9,26502508.049999926,79.61551869881974,51.286513950032884,49.53013475510653,73.56094532428381,NaN,NaN,NaN
1609125120,0.14843,0.15348,0.14832,0.15197,21514585.6,26837875.374999925,87.12256851042685,54.389405244485744,54.22207815539045,94.513635928083,NaN,NaN,NaN
1609130880,0.15195,0.15226,0.14988,0.15076,18899027.29999999,26818657.969999928,76.16699459567627,59.174942550044875,57.16224125502973,89.2488700096729,NaN,NaN,NaN
1609136640,0.15078,0.1524,0.14927,0.15011,17541735.4,27029518.87499993,63.51158376908342,66.32372516181397,60.13302816407035,66.8122936121059,NaN,NaN,NaN
1609142400,0.15008,0.1545,0.14837,0.15275,18924513.5,27090275.33499993,66.93837663464267,71.1344507274877,63.18780506948748,54.210072713207914,NaN,NaN,NaN
1609148160,0.15266,0.15501,0.15074,0.15407,26271789.30000002,27643168.914999932,83.22811598531241,76.09719303232662,67.56676753034982,59.23595930958976,NaN,NaN,NaN
1609153920,0.15415,0.15426,0.14877,0.15047,16280787.80000001,28058092.69999993,68.28227963909099,74.20831985570517,68.63198845461466,48.6919394381807,NaN,NaN,NaN
1609159680,0.15043,0.15162,0.1492,0.15002,12947419.9,28189580.87499993,52.96964074502768,68.51616522813863,67.26209848976322,33.7994452359794,NaN,NaN,NaN
1609165440,0.15004,0.151,0.14905,0.14985,10898891.8,28102440.344999928,32.890000456831096,61.30333287166443,64.31406588529359,13.486390203156365,NaN,NaN,NaN
1609171200,0.14985,0.15163,0.14893,0.151,10415304.2,27428605.984999932,47.18623233899323,58.58244096664939,63.998326374901666,20.346986473922016,NaN,NaN,NaN
1609176960,0.151,0.15179,0.14806,0.14878,15361843.8,27514681.919999927,37.4841377609888,53.67340115437376,61.781307167109354,18.984229843576053,NaN,NaN,NaN
1609182720,0.14878,0.14945,0.14617,0.14639,14352657.2,25130176.024999924,24.467576685418994,43.87997793772485,59.44356687881111,15.079713669482167,NaN,NaN,NaN
1609188480,0.14634,0.14986,0.14611,0.14961,10163614.7,23784993.444999926,32.14952908792632,37.85785284586408,58.47043696064357,26.83153307680332,NaN,NaN,NaN
1609194240,0.14964,0.15,0.14146,0.14448,53288722.4,22623225.834999923,14.941875603256582,31.51989198890222,55.1904004194142,21.837750152756023,NaN,NaN,NaN
1609200000,0.14432,0.14911,0.14159,0.14308,43044593.9,21387675.46999992,10.094919358023406,27.720711805767603,49.8484979692099,18.293082628633815,NaN,NaN,NaN
1609205760,0.14304,0.14632,0.14198,0.14312,17317001.5,21420061.914999925,4.554564251370323,20.615433791163785,43.93342408209873,18.085671774523448,NaN,NaN,NaN
1609211520,0.14309,0.14339,0.1376,0.14062,27064250.4,21504439.759999923,-0.13529809898357334,14.345527814501729,37.38752422030917,19.56200997377642,19.34552781450173,NaN,NaN
1609217280,0.1406,0.14194,0.13544,0.14099,28709738.5,20976516.099999923,-1.106735378718696,10.083142470478778,31.871302091642587,23.591127137690734,15.083142470478778,NaN,NaN
1609223040,0.14108,0.14229,0.13984,0.14129,17565716.40000001,20982134.46499992,19.93559503751854,8.047486795410817,28.44234049303276,48.683671810953086,13.047486795410817,NaN,NaN
1609228800,0.1413,0.14338,0.13991,0.14146,14346081.4,20603963.79499992,34.52288980421591,11.310989162237371,28.401245028159767,72.55373654745509,16.31098916223737,NaN,NaN
1609234560,0.14146,0.14222,0.13946,0.13953,13560796.5,20423453.57499992,36.48555488536448,15.70942841679422,27.880881038486113,82.05299474229781,20.709428416794218,NaN,NaN
1609240320,0.13951,0.14095,0.13488,0.13709,37848372.49999999,21240142.91999992,13.883453399647697,17.26424327484045,23.38978807722519,62.64570749595615,22.26424327484045,NaN,NaN
1609246080,0.13709,0.13766,0.13518,0.1373,21794524.19999999,21384917.76499992,4.980457652436516,18.116869233410466,16.863201642844245,43.18644216700413,23.116869233410466,NaN,NaN
1609251840,0.13726,0.13754,0.1305,0.13096,29268987.20000001,21971280.354999922,1.117353464952816,18.48755070735572,9.538975318464502,29.223023841099163,23.48755070735572,NaN,NaN
1609257600,0.13099,0.13512,0.12801,0.1344,44396092.2,23244859.28999992,0.9181243384807468,15.317972257516084,4.305237873255393,25.211664001514244,20.317972257516082,NaN,NaN
1609263360,0.13436,0.13942,0.132,0.13942,51407063.50000002,24501622.999999918,37.302230599391656,15.78119572337871,5.481172867563629,59.12686687677007,20.78119572337871,NaN,NaN
1609269120,0.13929,0.13999,0.13484,0.13625,20002461,24687706.65999992,47.427270906933366,17.60481506030686,9.118596354889455,84.38588928501154,22.60481506030686,NaN,NaN
1609274880,0.13639,0.13743,0.1346,0.13675,10786988.5,24579685.08999992,53.28682195515727,24.172043152891785,12.911450408898581,96.30772344477126,NaN,NaN,NaN
1609280640,0.13686,0.13907,0.1356,0.13831,13428522.1,24706166.604999922,58.21918344535148,33.04516411837761,16.06357741908586,98.32788104935949,NaN,NaN,NaN
1609286400,0.13826,0.13879,0.13518,0.13718,18981963,25134499.54499992,40.54005368900287,39.615614155719285,15.367915526609934,75.08838005796332,NaN,NaN,NaN
1609292160,0.13718,0.139,0.13291,0.13378,19582360,25345525.354999922,28.372284198990773,44.19130746580429,14.198175007330896,46.72516676216814,NaN,NaN,NaN
1609297920,0.13375,0.1351,0.13008,0.13147,17699699.89999999,25512877.48999992,9.625660184037324,39.5785457299119,11.807847344870318,18.409697835209492,NaN,NaN,NaN
1609303680,0.13141,0.13275,0.12916,0.13164,20937707.29999998,26051582.11999992,6.024009683682792,32.678002192703474,10.872029701914023,7.550856408584064,NaN,NaN,NaN
1609309440,0.13158,0.13234,0.12939,0.12975,20068575.20000001,24390574.75999992,4.3388938962185675,24.520014182880356,10.622471294219459,8.594307917630244,NaN,NaN,NaN
1609315200,0.12987,0.13229,0.12842,0.13083,18990047.19999999,23187847.42499992,15.480403371455322,17.39688417056433,11.487935957728993,27.380673159706113,22.39688417056433,NaN,NaN
1609320960,0.13076,0.13364,0.12931,0.13234,20200576.9,23332026.19499992,41.747207177453824,17.59807641863949,15.041354894293455,62.8394673386674,22.59807641863949,NaN,NaN
1609326720,0.13233,0.13262,0.1296,0.13193,15319009.3,22744764.13999992,42.451521507161985,19.944615970001355,19.016647120838886,78.92663920649433,24.944615970001355,NaN,NaN
1609332480,0.13198,0.1344,0.13112,0.13398,12274202.8,21922987.354999922,55.80154761757908,27.640597208924987,25.7420787582003,92.62427001190126,NaN,NaN,NaN
1609338240,0.13399,0.13945,0.13396,0.13854,34145482.10000001,22751975.63999992,72.91479679023641,38.789061726683926,33.73115017502247,105.4378700695031,NaN,NaN,NaN
1609344000,0.13854,0.13883,0.13343,0.13424,26771803.39999999,23373261.73999992,62.25044235064717,48.44098646908869,39.4644091587923,91.52839091631003,NaN,NaN,NaN
1609349760,0.13419,0.1357,0.13152,0.13299,13449069.6,23367675.39499992,47.22762013314573,53.73218926270376,42.097462964475156,64.25962632859698,NaN,NaN,NaN
1609355520,0.133,0.1344,0.131,0.13108,15583321.9,22254422.86499992,24.957649051952103,50.93392957512014,42.885355056080726,31.153532641130454,NaN,NaN,NaN
1609361280,0.13102,0.13263,0.13002,0.13061,13810617.2,21855227.51499992,18.793556441911985,46.990935397578475,42.457676682448536,12.379387364898736,NaN,NaN,NaN
1609367040,0.1306,0.13245,0.13015,0.13175,6864780.2,20735017.16499992,26.460888067083648,42.100825472495906,42.23751179527325,15.54975627703711,NaN,NaN,NaN
1609372800,0.13178,0.13191,0.12423,0.12611,34270467.2,20228735.91499992,12.132410847876175,31.970427815435865,40.7764954503852,12.936861170958867,NaN,NaN,NaN
1609378560,0.12612,0.12696,0.12518,0.12598,17540915.5,18535428.51499992,8.062182810557095,22.93905122542085,37.86808218007093,16.591562170615678,NaN,NaN,NaN
1609384320,0.1259,0.12791,0.12463,0.12786,18492637.6,18459937.34499992,18.17582621023508,18.097085571602417,35.90256485003147,33.374521723940504,23.097085571602417,NaN,NaN
1609390080,0.12785,0.12872,0.126,0.12683,12112111.5,18526193.494999923,34.82606506829217,19.74182157432576,35.53153730972956,56.77150435593666,24.74182157432576,NaN,NaN
1609395840,0.12671,0.12777,0.12551,0.12633,15708781.00000001,18640206.43999992,33.873699045196446,22.255178674873168,34.58176162649683,65.00427254829161,NaN,NaN,NaN
1609401600,0.12643,0.12644,0.1248,0.12613,8617512,18121983.88999992,20.785968104397885,21.30935868109221,31.816433914979783,56.97874569745148,NaN,NaN,NaN
1609407360,0.12611,0.13276,0.12572,0.12906,21560831.8,18220907.479999922,48.5360607542346,27.376633665485286,33.55295209404266,74.64879993747505,NaN,NaN,NaN
1609413120,0.12914,0.12926,0.12539,0.12622,13389460.3,18005395.49999992,40.05090682578231,32.70808766802282,35.02624041071607,69.66721912649702,NaN,NaN,NaN
1609418880,0.12626,0.12653,0.12256,0.1244,19705880.3,17943804.149999924,28.14223312382397,34.369155486954305,35.169864813355076,53.606687200118174,NaN,NaN,NaN
1609424640,0.12441,0.12617,0.1233,0.1254,9367807.6,17408765.76999993,24.088729116415895,32.57959949497492,33.464606382261636,43.312473221500056,NaN,NaN,NaN
1609430400,0.12536,0.12647,0.12414,0.12634,10594656.5,16988996.23499993,38.82973309111341,33.40560516929441,32.903795988284955,52.08036453256903,NaN,NaN,NaN
1609436160,0.12634,0.12691,0.12541,0.12677,6999235.4,16328929.159999928,61.63220748906317,40.2133117334053,34.629965940080744,72.45907802194239,NaN,NaN,NaN
1609441920,0.12672,0.12689,0.12521,0.12623,8483771.1,15987167.24999993,49.841576292674034,40.430897656478535,34.59301299676586,70.6402176471667,NaN,NaN,NaN
1609447680,0.12627,0.1268,0.12514,0.1267,7337929.1,15740353.564999929,50.4035480919107,42.156337867499936,36.619145989245226,68.56731904799412,NaN,NaN,NaN
1609453440,0.12663,0.12887,0.12557,0.12762,13695060,14717832.459999928,65.12825936663405,48.32067557463495,40.96058047410895,76.09124331599617,NaN,NaN,NaN
1609459200,0.12759,0.13233,0.12644,0.13142,22103874.3,14484436.00499993,87.51932442914675,58.89244146009008,48.23932427365177,91.67250462705475,NaN,NaN,NaN
1609464960,0.13132,0.1349,0.13122,0.13182,26287001.9,15126332.619999927,95.20842473247701,68.28889006698402,56.54928727937687,97.75578697902037,NaN,NaN,NaN
1609470720,0.13195,0.13584,0.1306,0.1336,22845674,15489450.224999929,98.08347171206081,74.36410077081696,63.88718390989913,97.59726443075404,NaN,NaN,NaN
1609476480,0.13361,0.13434,0.13228,0.13248,9422676.2,15270053.174999928,89.5230739453438,80.9776837129286,69.11623261136316,82.34402244779221,75.9776837129286,NaN,NaN
1609482240,0.13248,0.13302,0.13047,0.13193,9552182.9,15404423.309999928,66.97006348116763,83.73876961113808,70.1351854397673,49.40330509392565,78.73876961113808,NaN,NaN
1609488000,0.13197,0.13241,0.12963,0.13145,11627227.6,14272261.32999993,41.83574952628246,79.85668463774614,67.60423399627591,11.680717435499147,NaN,NaN,NaN
1609493760,0.13145,0.13382,0.13128,0.13356,10034000.9,13896915.599999929,62.23626326203735,75.64284110989458,67.1986392286149,17.433780869892345,NaN,NaN,NaN
1609499520,0.13362,0.13581,0.13289,0.13358,22243720.59999999,14084469.74999993,80.75353850113396,73.23369340467075,69.36987409096977,41.23673553140939,NaN,NaN,NaN
1609505280,0.13349,0.13378,0.13232,0.13355,10601817.49999999,14008955.049999928,73.06069520167857,69.06323065294036,71.89401802973238,49.6158323144429,NaN,NaN,NaN
1609511040,0.13354,0.1338,0.13076,0.13349,14474419.2,13947236.959999928,57.88519333199638,63.79025055071579,72.47355077724066,43.90285893850204,NaN,NaN,NaN
1609516800,0.13359,0.13992,0.13305,0.13644,34783864.79999999,15255554.599999929,77.5475695316478,65.55316822579582,76.14584781783088,58.945830775103005,NaN,NaN,NaN
1609522560,0.1364,0.13644,0.13134,0.13255,24094592.49999999,15382242.634999927,58.55972092957882,68.34049679301188,78.49857041718091,44.692139524118446,NaN,NaN,NaN
1609528320,0.13254,0.1339,0.13176,0.1329,8729108.6,15149225.049999928,54.598515362420464,67.06753880974239,79.79368994900167,34.8770463147373,NaN,NaN,NaN
1609534080,0.13281,0.13458,0.13266,0.13408,6649561.9,14496409.129999926,46.9598112510613,61.43525093473028,79.28192366410178,27.963083473699676,NaN,NaN,NaN
1609539840,0.13408,0.13418,0.13106,0.13207,8451983.2,14450617.909999926,40.99749828550144,56.09138478203409,76.66839348552116,23.88765524031719,NaN,NaN,NaN
1609545600,0.13223,0.13289,0.12822,0.13038,18597407.7,14850755.469999924,26.493296103632776,50.85940191064015,71.84785697874042,12.57772181315122,NaN,NaN,NaN
1609551360,0.13041,0.13233,0.13035,0.13185,5713520.4,14786469.719999924,30.510435891872515,43.019879637344275,67.94209799336986,18.77941716110385,NaN,NaN,NaN
1609557120,0.13176,0.13367,0.13111,0.132,7143169,14719439.614999924,43.97264314251111,40.58870000616633,64.72408647974555,37.77365171689671,NaN,NaN,NaN
1609562880,0.13208,0.13515,0.13164,0.13268,9854086.7,14845247.494999921,71.94825969057902,43.48032406085941,64.40877500478196,72.35476148816797,NaN,NaN,NaN
1609568640,0.13274,0.13344,0.1319,0.13198,4819638.9,14401476.43999992,58.99084468110345,45.485496299199774,62.81652196912202,74.68272912598766,NaN,NaN,NaN
1609574400,0.13198,0.13233,0.12922,0.12971,10713358.80000001,13831950.66499992,30.775416948483237,43.78181607636341,58.666391811773124,49.33496543511366,NaN,NaN,NaN
1609580160,0.12969,0.1305,0.1281,0.13003,12053884.8,13120294.80999992,10.907371977265436,41.18416205530219,52.109134821868366,19.390692639520076,NaN,NaN,NaN
1609585920,0.12998,0.13218,0.12923,0.13119,9282075.3,12442114.874999922,31.770222264469428,41.39412645073501,47.35370250668204,25.071442133494457,NaN,NaN,NaN
1609591680,0.13121,0.13302,0.12938,0.12966,19100288.9,12925995.509999922,29.254576671737542,38.94111537227275,43.970078188886404,27.849182366212023,NaN,NaN,NaN
1609597440,0.12958,0.13032,0.12887,0.12925,14330813.1,13164927.019999921,20.319646117785997,30.33634644347391,39.09958596902561,28.907890857418096,NaN,NaN,NaN
1609603200,0.12928,0.131,0.12665,0.12925,32911573.1,14229144.294999922,9.54401851710532,22.09520874947422,32.31118278537031,26.902755196340145,NaN,NaN,NaN
1609608960,0.12918,0.13069,0.12817,0.12906,22975953.4,14876241.919999922,25.614000116515935,21.234972610813003,27.29254826144716,42.830405103873005,NaN,NaN,NaN
1609614720,0.12911,0.13165,0.12736,0.1303,33875865,15457849.139999922,43.718237549292745,26.703450206150887,25.346724867125538,63.429989895078364,NaN,NaN,NaN
1609620480,0.13038,0.13038,0.12712,0.12783,15264865.5,15691001.539999923,38.05815063521828,27.75143826794236,24.122929249643192,67.0217073148151,NaN,NaN,NaN
1609626240,0.12783,0.12869,0.12725,0.12751,6209591,15277760.129999924,28.463329307644326,27.619563707260156,21.151326051561448,59.354619257791725,NaN,NaN,NaN
1609632000,0.12752,0.128,0.12677,0.12708,8930800.1,13985106.894999925,5.484183382362329,25.146986584689547,15.59448349180768,35.014506426568644,NaN,NaN,NaN
1609637760,0.12709,0.12712,0.12536,0.12673,10674306.4,13314092.589999925,2.7056329302925377,24.007255653554083,10.881627461815526,21.205630490022777,NaN,NaN,NaN
1609643520,0.12675,0.12784,0.12575,0.12756,4696624.6,13112468.389999924,19.94498900794326,23.06242046879197,9.979855634974669,32.48538378416268,NaN,NaN,NaN
1609649280,0.12752,0.12822,0.12569,0.1266,12286567.5,13394318.669999924,18.79352469839916,18.908301660309704,9.805207036869135,41.127914930170796,23.908301660309704,NaN,NaN
1609655040,0.1266,0.12671,0.125,0.12502,18111968.3,13877317.924999926,11.052356571796276,14.407335983072706,9.320762337347936,42.20897805380896,19.407335983072706,NaN,NaN
1609660800,0.12506,0.12683,0.124,0.1262,22424087.6,14068651.919999927,22.862294589405007,13.473830196699483,10.20492808144126,55.492953419610004,18.47383019669948,NaN,NaN
1609666560,0.1262,0.13132,0.12501,0.13091,22343385.1,14900145.15499993,61.026038325689434,22.730806020587334,14.611913613670822,91.0417090149071,NaN,NaN,NaN
1609672320,0.13084,0.13485,0.1289,0.131,48639481.59999998,16974960.78499993,82.14121073827044,35.97006898858365,20.001201374968183,116.69199625714035,NaN,NaN,NaN
