time,open,high,low,close,Basis,Upper StdDev 1.0,Lower StdDev 1.0,Upper StdDev 1.618,Lower StdDev 1.618,Upper StdDev 2.618,Lower StdDev 2.618,Upper StdDev 3.618,Lower StdDev 3.618,Volume,Volume MA,Green Line,Red RSI,LSMA,Energy,Pressure,K,D
1611017280,0.37383,0.37437,0.36831,0.36854,0.3711029999999997,0.37385442890158227,0.3683515710984171,0.37555481196276036,0.366651188037239,0.37830624086434295,0.3638997591356564,0.38105766976592553,0.36114833023407383,22333715.5,17846232.725000013,51.084120608434056,51.533439548574826,39.81871580181117,71.34846241059113,NaN,NaN,NaN
1611020160,0.36853,0.37183,0.36526,0.3665,0.3708499999999997,0.37377494273456074,0.3679250572654386,0.37558255734451945,0.3661174426554799,0.3785075000790805,0.36319249992091884,0.3814324428136416,0.3602675571863578,27084699.7,18214788.665000014,29.98159876145534,51.61587665130238,39.840176218787015,39.03995331544853,NaN,NaN,NaN
1611023040,0.3664,0.36827,0.36372,0.36611,0.37082599999999966,0.37378753912695994,0.36786446087303937,0.3756177703074214,0.36603422969257793,0.3785793094343817,0.36307269056561764,0.38154084856134196,0.36011115143865735,23053682.9,17969920.050000012,12.902016873766868,45.86382184619497,38.095581827243215,11.55817168529616,NaN,NaN,NaN
1611025920,0.36622,0.36735,0.362,0.36349,0.3703964999999997,0.37374291042767693,0.36705008957232244,0.37581099207198143,0.36498200792801794,0.3791574024996587,0.3616355975003407,0.3825038129273359,0.3582891870726635,18365066.20000001,17634169.940000013,7.3220001916953,38.63726289482704,36.68836804030239,-0.5361768604836605,NaN,NaN,NaN
1611028800,0.36344,0.36825,0.36343,0.3667,0.3702409999999997,0.37368197210108905,0.36680002789891036,0.3758084928595623,0.3646735071404371,0.3792494649606517,0.3612325350393477,0.38269043706174105,0.35779156293825837,13979500.1,16725696.140000012,25.799994556766126,33.44116128117124,36.35657106422535,17.090744845353054,NaN,NaN,NaN
1611031680,0.3667,0.36739,0.36465,0.36468,0.3699464999999996,0.3735926462875881,0.36630035371241115,0.3758459646933177,0.36404703530668153,0.3794921109809062,0.36040088901909306,0.3831382572684946,0.35675474273150465,11481982.4,16226849.275000012,26.748488235026425,25.639703204524185,34.889610912657965,34.65415745317877,NaN,NaN,NaN
1611034560,0.36469,0.36774,0.36262,0.3658,0.36940299999999965,0.3728086410557311,0.3659973589442682,0.3749133272281731,0.3638926727718262,0.37831896828390454,0.36048703171609475,0.381724609339636,0.3570813906603633,17333955.60000001,16117417.870000014,26.8341079351237,21.59803442563913,32.69409219920405,47.563152236073954,NaN,NaN,NaN
1611037440,0.3658,0.36912,0.36486,0.36731,0.36907899999999966,0.37235774350940315,0.36580025649059617,0.3743840069982145,0.3637739930017848,0.377662750507618,0.3604952494923813,0.3809414940170215,0.3572165059829778,15955523.59999999,15605837.960000012,41.29169710416528,23.483050816090792,31.903662314505294,66.59022240611147,NaN,NaN,NaN
1611040320,0.36731,0.371,0.36696,0.36962,0.3687734999999997,0.37168205165854507,0.36586494834145433,0.3734795365835261,0.3640674634164733,0.37638808824207154,0.36115891175792786,0.3792966399006169,0.3582503600993825,19286074.2,15719651.625000011,63.59902457392309,31.932552099450163,34.77735125514647,89.96158367752867,NaN,NaN,NaN
1611043200,0.36963,0.38299,0.36931,0.38175,0.3690924999999997,0.3729137169200949,0.36527128307990453,0.37527522897671367,0.36290977102328575,0.37909644589680885,0.35908855410319057,0.38291766281690404,0.3552673371830954,47021852.60000001,17159354.380000014,90.68650205755655,45.82663574376037,41.58230518066098,114.84065815256051,NaN,NaN,NaN
1611046080,0.38174,0.38178,0.37503,0.37592,0.3692829999999997,0.373337735626455,0.3652282643735444,0.3758435622436043,0.36272243775639507,0.37989829787005963,0.35866770212993976,0.3839530334965149,0.3546129665034845,32646931.7,18081578.98000001,81.97961243489384,55.189905390114994,48.566444566569544,109.21003612105909,NaN,NaN,NaN
1611048960,0.37592,0.37799,0.37364,0.37579,0.3696044999999997,0.3739003438926962,0.36530865610730323,0.3765551754183827,0.36265382458161677,0.3808510193110792,0.3583579806889203,0.3851468632037757,0.3540621367962237,19739840.3,17989128.975000016,68.34749177586217,62.123072646920946,52.92145284175817,85.82943718947077,NaN,NaN,NaN
1611051840,0.37578,0.37593,0.37073,0.37519,0.3698464999999997,0.3743105578793795,0.3653824421206199,0.37706934564883626,0.3626236543511631,0.3815334035282161,0.3581595964717833,0.38599746140759594,0.35369553859240344,15225132.7,18243209.210000016,44.28029565847962,65.0307706008136,53.22860087774123,47.16424365240141,NaN,NaN,NaN
1611054720,0.37514,0.37925,0.37416,0.37792,0.3703339999999997,0.37510984484677035,0.3655581551532291,0.3780613169620746,0.3626066830379248,0.38283716180884525,0.3578308381911542,0.38761300665561593,0.3530549933443835,19161247.5,18656129.690000016,64.10768095302517,68.83343457562358,54.595090896771424,43.85636820360229,NaN,NaN,NaN
1611057600,0.3779,0.37793,0.37012,0.37074,0.3705189999999997,0.37523495048748423,0.3658030495125152,0.3781494078887496,0.3628885921112498,0.38286535837623414,0.3581726416237653,0.38758130886371867,0.35345669113628075,21297375.4,19075636.470000014,49.268049638715674,66.444938753089,53.40185073797757,29.751294987427812,NaN,NaN,NaN
1611060480,0.37072,0.37351,0.37,0.37264,0.3706549999999997,0.3753908932632011,0.3659191067367983,0.37831767529985955,0.3629923247001398,0.3830535685630609,0.35825643143693847,0.3877894618262623,0.3535205381737371,28396327.1,19968322.785000015,41.54978573061877,58.25548603193272,52.02085745929169,23.16994719239996,NaN,NaN,NaN
1611063360,0.37261,0.37362,0.37022,0.37175,0.3707849999999997,0.3755134759701648,0.3660565240298346,0.37843567411972684,0.36313432588027256,0.3831641500898919,0.3584058499101075,0.38789262606005703,0.35367737393994236,14244123.1,20202547.330000017,28.82876020127792,49.3970106596634,50.31717748071204,16.0167231378145,NaN,NaN,NaN
1611066240,0.37174,0.37388,0.36855,0.36954,0.3707544999999997,0.3754889371101997,0.3660200628897997,0.3784148192443033,0.3630941807556961,0.38314925635450325,0.35835974364549616,0.38788369346470325,0.35362530653529617,12171095.2,20371593.785000015,22.2931675460862,41.72128995470073,47.69884517021245,13.580239160292718,NaN,NaN,NaN
1611069120,0.36953,0.37293,0.36842,0.37286,0.37083599999999967,0.37559190201754195,0.3660800979824574,0.3785310494643831,0.36314095053561624,0.3832869514819254,0.35838504851807396,0.38804285349946765,0.3536291465005317,11539263.3,20452945.410000015,36.495849076994084,40.42388219111981,47.7519283064246,27.862086466020635,NaN,NaN,NaN
1611072000,0.37287,0.39001,0.37231,0.3776,0.3710224999999997,0.3759632639844894,0.36608173601551,0.37901665612690405,0.36302834387309535,0.3839574201113938,0.3580875798886056,0.38889818409588345,0.35314681590411595,57563401.79999999,22394039.545000013,80.35735760935209,43.13216163384096,52.1454435716129,76.15623920852144,NaN,NaN,NaN
1611074880,0.37759,0.381,0.3769,0.38044,0.37161749999999966,0.3769263085999087,0.3663086914000906,0.3802071523146525,0.3630278476853468,0.3855159609145616,0.35771903908543773,0.39082476951447065,0.35241023048552866,15958455.50000001,22075276.545000013,80.91357063272453,48.40641513284245,57.55080924711851,95.5852751041428,NaN,NaN,NaN
1611077760,0.38038,0.38123,0.3732,0.37324,0.37195449999999963,0.37714025594783246,0.3667687440521668,0.3803450531235931,0.36356394687640614,0.3855308090714259,0.35837819092857337,0.3907165650192587,0.35319243498074054,18280506.3,21635066.875000015,62.197230658490106,51.847655954154334,60.0606736664091,83.14221225640716,NaN,NaN,NaN
1611080640,0.37341,0.37587,0.3699,0.3712,0.3722089999999997,0.37722376310511807,0.3671942368948813,0.3803228867040812,0.36409511329591815,0.38533764980919955,0.3590803501907998,0.39035241291431794,0.3540655870856814,17350884.5,21349926.955000017,29.41515532783448,51.94538847524709,58.0110145282799,44.040872980790965,NaN,NaN,NaN
1611083520,0.37126,0.37357,0.36409,0.36787,0.37242799999999965,0.37714395016942465,0.36771204983057465,0.38005840737412927,0.36479759262587,0.38477435754355427,0.36008164245644503,0.3894903077129792,0.3553656922870201,25557139.8,21709530.635000017,18.705918474054887,51.34751362990854,53.28982775060253,14.378841334541832,NaN,NaN,NaN
1611086400,0.36784,0.37323,0.3662,0.37221,0.37270349999999963,0.3772340808403004,0.36817291915969885,0.3800339797996063,0.365373020200393,0.38456456063990707,0.3608424393600922,0.38909514148020785,0.3563118585197914,15257434.2,21773427.340000015,31.947981593963103,50.58953571607004,50.776994450103075,13.54786654516398,NaN,NaN,NaN
1611089280,0.37212,0.37672,0.3707,0.37302,0.37312049999999963,0.37726036168253047,0.3689806383174688,0.37981879620233455,0.3664222037976647,0.3839586578848654,0.3622823421151339,0.3880985195673962,0.35814248043260305,12635007.39999999,21831078.590000015,50.234046332586196,45.56898383660906,50.104511324552156,36.438995768559124,NaN,NaN,NaN
1611092160,0.37303,0.37734,0.37073,0.37585,0.3736229999999996,0.3774412418729717,0.3698047581270275,0.3798009153504684,0.3674450846495308,0.3836191572234405,0.3636268427765587,0.38743739909641256,0.35980860090358663,9247280.1,21426744.815000016,71.76509703649162,44.044238237236904,51.65578111289108,70.94035668353428,NaN,NaN,NaN
1611095040,0.37592,0.3796,0.37287,0.37399,0.3739569999999996,0.37748990970738683,0.37042409029261236,0.37967324790655216,0.36824075209344703,0.38320615761393945,0.36470784238605974,0.3867390673213267,0.3611749326786725,10358317.6,21146884.51500002,76.76961356896145,46.472968722315464,54.15274420540129,90.76682318841313,NaN,NaN,NaN
1611097920,0.37401,0.3745,0.367,0.3672,0.3738359999999996,0.37755207104352295,0.3701199289564763,0.37984860294842043,0.3678233970515788,0.38356467399194377,0.36410732600805545,0.3872807450354671,0.3603912549645321,15374207.6,20951291.18500002,41.424364653914154,48.474503609995416,53.284185709915334,63.3332726381253,NaN,NaN,NaN
1611100800,0.3672,0.37406,0.36453,0.37258,0.3733774999999996,0.376625001924641,0.3701299980753582,0.3786319581140694,0.36812304188592976,0.3818794600387108,0.36487553996128835,0.3851269619633523,0.3616280380366469,19455503.5,19572973.73000002,44.97452971532996,52.85260548354126,53.077448450171644,48.788560550851344,NaN,NaN,NaN
1611103680,0.37252,0.37398,0.36714,0.3687,0.3730164999999996,0.37636114986964914,0.36967185013035003,0.3784281434890926,0.3676048565109066,0.38177279335874215,0.364260206641257,0.38511744322839175,0.3609155567716074,12121133.3,18546683.81000002,33.96089592653375,53.18809120563637,51.98246271512475,30.167084996323055,NaN,NaN,NaN
1611106560,0.36869,0.37015,0.36408,0.3646,0.3724569999999996,0.3762027844306029,0.3687112155693963,0.37851767920871576,0.3663963207912834,0.38226346363931907,0.3626505363606801,0.3860092480699224,0.3589047519300768,14139631.2,18266673.35500002,24.533798904107343,48.90471663422323,50.92971350200679,15.712624768045643,NaN,NaN,NaN
1611109440,0.3646,0.37127,0.36428,0.36892,0.3721434999999996,0.3759097544723531,0.36837724552764617,0.3782372997362675,0.36604970026373174,0.382003554208621,0.3622834457913783,0.38576980868097444,0.3585171913190248,13509258.00000001,18180879.62000002,29.743112171754706,41.901052490100405,49.37250258127613,20.698372065677123,NaN,NaN,NaN
1611112320,0.36884,0.36956,0.35381,0.35554,0.3710244999999996,0.3760292901804721,0.3660197098195271,0.37912225051200416,0.362926749487995,0.38412704069247666,0.3579219593075225,0.38913183087294917,0.35291716912705,30731996.6,18759417.07500002,12.179495085324946,31.136032742827656,44.521980917959674,16.392648375335853,NaN,NaN,NaN
1611115200,0.35552,0.3584,0.34882,0.35714,0.37034449999999963,0.3761943243350155,0.3644946756649838,0.37980951577405525,0.360879484225944,0.3856593401090711,0.35502965989092816,0.3915091644440869,0.34917983555591237,30751705.6,19232133.585000023,5.764815703603905,25.192774584442617,37.93974582223081,13.768365306829214,NaN,NaN,NaN
1611118080,0.35725,0.36102,0.35663,0.35972,0.3696984999999996,0.3759581855153068,0.3634388144846924,0.37982667116376667,0.3595703288362325,0.3860863566790739,0.35331064332092527,0.39234604219438113,0.34705095780561807,10436105.3,18334122.495000023,16.29578950428895,20.41298454926911,32.30584860992103,27.766987608434448,NaN,NaN,NaN
1611120960,0.35972,0.36266,0.35634,0.35991,0.3691064999999996,0.375695392376608,0.36251760762339125,0.37976732786535194,0.3584456721346473,0.3863562202419603,0.3518567797580389,0.3929451126185687,0.34526788738143055,10263342.9,18135083.48500002,28.342412917916374,19.47657071449955,29.213219808914438,47.74933600763404,24.47657071449955,NaN,NaN
1611123840,0.35967,0.36338,0.35543,0.3595,0.3686044999999996,0.3755158200439954,0.3616931799560038,0.37978701583118485,0.3574219841688144,0.38669833587518065,0.35051066412481857,0.39360965591917646,0.34359934408082277,12993503.9,18176203.92000002,36.757299621951255,21.5138208341402,27.169475285660383,64.11814679162808,NaN,NaN,NaN
1611126720,0.35958,0.36588,0.35958,0.36186,0.3680544999999996,0.3750425465618466,0.36106645343815263,0.3793611593370681,0.35674784066293114,0.3863492058989151,0.34975979410108415,0.3933372524607621,0.3427717475392371,17443202.4,18471400.87500002,51.06329169213859,25.067184087537516,26.78117871006586,83.05518100041512,NaN,NaN,NaN
1611129600,0.36201,0.3643,0.3577,0.36022,0.3671854999999996,0.3740112435309658,0.3603597564690334,0.3782295530331029,0.3561414469668963,0.3850552965640691,0.3493157034359301,0.39188104009503527,0.34248995990496395,12638224.9,16225142.030000016,37.43966519240922,29.277212438718227,25.53326929701749,74.69004325389855,NaN,NaN,NaN
1611132480,0.36031,0.3605,0.352,0.352,0.3657634999999996,0.3726420589152473,0.35888494108475183,0.37689300832487044,0.3546339916751287,0.3837715672401182,0.34775543275988097,0.39065012615536593,0.3408768738446332,14780285.8,16166233.545000017,24.230769966934485,32.354871482606654,24.125393033651655,54.22092011127711,NaN,NaN,NaN
