time,open,high,low,close,Basis,Upper StdDev 1.0,Lower StdDev 1.0,Upper StdDev 1.618,Lower StdDev 1.618,Upper StdDev 2.618,Lower StdDev 2.618,Upper StdDev 3.618,Lower StdDev 3.618,Volume,Volume MA,Green Line,Red RSI,LSMA,Energy,Pressure,K,D
1609400160,0.0046763,0.0046875,0.0046555,0.0046838,0.004628779999999998,0.004674820868800809,0.0045827391311991875,0.00470327412571971,0.004554285874280286,0.004749314994520521,0.0045082450054794755,0.004795355863321332,0.004462204136678664,7592798,23901510.7,67.1066796512685,66.7172344856241,57.95749868693124,67.55056626071442,NaN,NaN,NaN
1609401600,0.0046873,0.0046953,0.0046461,0.0046648,0.004627664999999998,0.004672535137897422,0.004582794862102574,0.00470026488311803,0.0045550651168819655,0.004745135021015455,0.0045101949789845405,0.004790005158912879,0.004465324841087116,12126658,23525083.45,49.64773924955565,71.1446146704656,58.65228507033655,37.27840770944726,NaN,NaN,NaN
1609403040,0.0046644,0.0046691,0.0046349,0.0046574,0.004623834999999998,0.00466227342185798,0.004585396578142016,0.0046860283665662115,0.0045616416334337846,0.004724466788424193,0.004523203211575803,0.004762905210282174,0.004484764789717822,7078890,20259932.65,37.598173727431536,66.66529270653699,57.518877174785224,14.572084875618177,NaN,NaN,NaN
1609404480,0.0046571,0.0046698,0.0046507,0.0046642,0.004627044999999998,0.004666035633169145,0.004588054366830851,0.004690131844467678,0.004563958155532318,0.004729122477636826,0.0045249675223631705,0.004768113110805973,0.004485976889194023,5646735,17385369,49.52114490849502,62.34260412055227,56.41796976330722,19.464583225751838,NaN,NaN,NaN
1609405920,0.0046646,0.0047094,0.004628,0.004702,0.004632264999999998,0.004673865279745812,0.004590664720254185,0.004699574252628725,0.0045649557473712715,0.0047411745323745385,0.004523355467625458,0.004782774812120352,0.004481755187879645,16893598,17252330.4,76.81143782442666,59.85117336977323,58.448800949728174,51.69255606752935,NaN,NaN,NaN
1609407360,0.0047031,0.0047032,0.0046756,0.0046862,0.004636664999999998,0.004679075509015227,0.004594254490984769,0.004705285203586638,0.004568044796413358,0.004747695712601867,0.004525634287398129,0.004790106221617096,0.0044832237783829,10130208,13728060.05,88.55537680902502,61.54009202836695,62.93749571065644,77.86156281442274,NaN,NaN,NaN
1609408800,0.0046906,0.0047593,0.0046862,0.0047387,0.0046441949999999985,0.004690504604564558,0.004597885395435439,0.004719123940185455,0.004569266059814542,0.0047654335447500145,0.0045229564552499825,0.004811743149314574,0.004476646850685423,24797884,11923584.65,96.78171721401414,66.48593162215788,69.35525022220097,94.22656699906763,NaN,NaN,NaN
1609410240,0.004744,0.004744,0.004713,0.0047162,0.004652304999999998,0.0046962514045734175,0.004608358595426579,0.004723410282599791,0.004581199717400205,0.00476735668717321,0.004537253312826786,0.00481130309174663,0.0044933069082533665,10003892,11591042.55,87.41291505498783,72.78012758972991,73.50998654942103,86.74607096479173,NaN,NaN,NaN
1609411680,0.0047163,0.0047234,0.004648,0.0046687,0.004656499999999998,0.004697722348306779,0.004615277651693218,0.004723197759560369,0.004589802240439628,0.004764420107867149,0.004548579892132847,0.00480564245617393,0.004507357543826067,10346745,11901653.6,57.37498404113137,76.07626264201322,72.2852109385975,49.671756881514014,NaN,NaN,NaN
1609413120,0.004672,0.004687,0.0046469,0.004684,0.004661234999999998,0.004699821037305338,0.0046226489626946575,0.004723667208360038,0.0045988027916399575,0.004762253245665379,0.004560216754334617,0.004800839282970719,0.004521630717029277,5928798,11897036.35,32.550643351301254,73.24784571581426,68.06845411412436,9.138676076243996,NaN,NaN,NaN
1609414560,0.0046843,0.00469,0.0046646,0.0046648,0.004663674999999997,0.004700840223999528,0.004626509776000467,0.0047238083324312365,0.004603541667568758,0.004760973556430767,0.004566376443569228,0.004798138780430297,0.0045292112195696975,4486753,11786464,36.74294878504551,66.56976420925074,63.694282742585315,-0.2574773860832238,NaN,NaN,NaN
1609416000,0.004665,0.00468,0.0045969,0.0046431,0.004665124999999997,0.0047008662069596245,0.00462938379304037,0.004722954272860674,0.004607295727139321,0.004758695479820302,0.004571554520179693,0.004794436686779929,0.004535813313220066,23657473,12778972.35,21.513034040275944,55.39604041445923,58.676303444461716,-9.011745067224894,NaN,NaN,NaN
1609417440,0.0046492,0.00465,0.0045994,0.0046187,0.0046648199999999975,0.004700928165280581,0.004628711834719414,0.004723243011423982,0.004606396988576013,0.004759351176704565,0.00457028882329543,0.004795459341985149,0.004534180658014846,15532066,12764728.85,14.22523064916116,41.636625986983724,53.83911403009226,-6.917267871435008,NaN,NaN,NaN
1609418880,0.0046224,0.0046334,0.0045202,0.0045901,0.0046630549999999975,0.00470181246992432,0.0046242975300756755,0.00472576458633755,0.004600345413662445,0.004764522056261872,0.004561587943738123,0.004803279526186193,0.004522830473813802,42185166,13942905.2,4.187222768136162,27.76567727250845,49.30256952884878,-2.037088440089793,NaN,NaN,NaN
1609420320,0.00458,0.0046283,0.00452,0.0046268,0.004664689999999997,0.004701124185868956,0.004628255814131039,0.004723640512735972,0.004605739487264023,0.0047600746986049295,0.004569305301395065,0.004796508884473888,0.004532871115526107,20445604,14784117.45,17.42446925576699,21.10725814161439,47.505338244636526,20.2986668941077,NaN,NaN,NaN
1609421760,0.0046217,0.004624,0.0045948,0.0046056,0.004665044999999998,0.004700861888124595,0.0046292281118754,0.004722996724985597,0.004607093275014399,0.0047588136131101934,0.004571276386889802,0.004794630501234791,0.004535459498765205,15369698,14952675.8,33.13610505501426,21.204835092233225,45.60825418019156,47.08060340983489,NaN,NaN,NaN
1609423200,0.0046066,0.0046135,0.0045668,0.0045849,0.004661414999999998,0.004701264558026779,0.004621565441973217,0.00472589158488733,0.004596938415112666,0.004765741142914111,0.004557088857085885,0.004805590700940892,0.004517239299059103,13151337,14433511.25,37.28000332916743,21.29434418292021,43.36998967263233,64.52596085116465,NaN,NaN,NaN
1609424640,0.0045848,0.0045848,0.0045455,0.0045578,0.004656804999999998,0.004702598268882316,0.00461101173111768,0.004730898509051588,0.004582711490948408,0.004776691777933906,0.00453691822206609,0.004822485046816224,0.004491124953183772,8922442,14102482.4,21.607072379063414,21.310017239384788,39.13711083328227,57.560035565260954,NaN,NaN,NaN
1609426080,0.004553,0.004612,0.0045415,0.004612,0.004652304999999998,0.0046978573706839685,0.004606752629316028,0.004726008735766662,0.004578601264233334,0.004771561106450633,0.004533048893549363,0.004817113477134603,0.004487496522865393,10258687,14090330.6,30.8825149996219,24.08623129779491,35.768679739750674,60.57630148445747,NaN,NaN,NaN
1609427520,0.0046087,0.0046211,0.0045874,0.0046156,0.004649269999999998,0.004695143544662789,0.004603396455337206,0.004723493395264394,0.004575046604735602,0.004769366939927185,0.0045291730600728105,0.004815240484589976,0.00448329951541002,15293980,13992470.6,54.029541418358114,32.393284406165236,34.986299311790404,76.92440775442161,NaN,NaN,NaN
1609428960,0.0046126,0.004628,0.0045952,0.0046278,0.004646469999999998,0.004691856937547341,0.004601083062452655,0.004719906064951599,0.004573033935048397,0.0047652930024989415,0.004527646997501055,0.004810679940046285,0.004482260059953711,7548206,13990241,68.59940408694207,40.922440211361085,35.13649564483075,91.13916775279179,NaN,NaN,NaN
1609430400,0.0046279,0.0046364,0.0045983,0.004629,0.004644679999999998,0.004690014651205492,0.004599345348794505,0.004718031465650487,0.0045713285343495095,0.00476336611685598,0.004525993883144016,0.004808700768061474,0.004480659231938523,8466504,13807233.3,72.98003126181511,47.56309457916122,36.69309536298422,95.98652055904978,NaN,NaN,NaN
1609431840,0.0046266,0.0046369,0.0045905,0.004597,0.004641659999999998,0.0046880463061682,0.004595273693831796,0.004716713043380148,0.0045666069566198475,0.00476309934954835,0.004520220650451646,0.004809485655716552,0.004473834344283444,7556160,13831096.8,54.08718536392745,50.364291584954564,37.67220355759699,76.71615405849778,NaN,NaN,NaN
1609433280,0.0045915,0.0045994,0.0045601,0.0045994,0.004638419999999998,0.004685378328334044,0.004591461671665953,0.004714398575244483,0.004562441424755513,0.004761356903578528,0.004515483096421468,0.004808315231912574,0.004468524768087422,5808500,13839185.05,33.134970107699274,52.28560787306054,36.444004722237,44.20743926388762,NaN,NaN,NaN
1609434720,0.0045921,0.0046265,0.0045884,0.0046265,0.004634644999999998,0.004679319573024559,0.004589970426975437,0.004706928459153738,0.004562361540846258,0.004751603032178298,0.004517686967821698,0.00479627760520286,0.004473012394797136,7333781,13361194.2,46.527195081182185,54.89305455332059,37.59216878668754,38.73786015980541,NaN,NaN,NaN
1609436160,0.004625,0.0046437,0.0046126,0.0046247,0.004631569999999998,0.004674679292500865,0.004588460707499131,0.0047013208352664005,0.004561819164733596,0.004744430127767266,0.00451870987223273,0.004787539420268133,0.004475600579731863,5204064,13114887,65.41370639879146,56.790415383392805,39.98882088950049,52.99222109530136,NaN,NaN,NaN
1609437600,0.0046207,0.0046467,0.0046201,0.0046248,0.004625874999999999,0.004661292903310554,0.004590457096689444,0.004683181167556477,0.004568568832443521,0.004718599070867033,0.004533150929132965,0.004754016974177588,0.00449773302582241,3928785,12071432.05,79.99750141054497,58.69009827065995,43.009504081901234,72.8035136875357,NaN,NaN,NaN
1609439040,0.004625,0.0046652,0.0046248,0.0046557,0.004622849999999998,0.004652545513127838,0.0045931544868721575,0.004670897340240843,0.004574802659759153,0.004700592853368683,0.004545107146631313,0.004730288366496522,0.004515411633503473,5282513,11835363.1,87.90598614810536,61.177757418374995,45.46187949764653,88.1299855734982,NaN,NaN,NaN
1609440480,0.0046522,0.0046584,0.0046207,0.0046458,0.0046217049999999985,0.004650019951437739,0.004593390048562258,0.004667518591426264,0.004575891408573733,0.004695833542864005,0.0045475764571359925,0.004724148494301745,0.004519261505698252,5970425,11616547.1,70.13086763093142,63.85170446287566,48.01196573275084,75.34415595480486,NaN,NaN,NaN
1609441920,0.0046378,0.004645,0.0046322,0.0046414,0.004619574999999998,0.004644526169810836,0.00459462383018916,0.004659945992753934,0.004579204007246062,0.004684897162564772,0.004554252837435224,0.00470984833237561,0.004529301667624387,4075726,11523893.5,59.208467557799736,68.19728737122573,49.91311853826261,53.68325816397644,NaN,NaN,NaN
1609443360,0.0046384,0.0046417,0.0046311,0.0046371,0.004618189999999999,0.004641292681660822,0.004595087318339175,0.004655570138927212,0.004580809861072785,0.004678672820588036,0.004557707179411961,0.00470177550224886,0.004534604497751137,2563666,11427739.15,43.596251032712324,67.70879669648076,51.062694450543944,27.729083418219783,NaN,NaN,NaN
1609444800,0.0046371,0.00465,0.004624,0.0046497,0.004618519999999998,0.004642019863827682,0.004595020136172315,0.004656542779673191,0.004580497220326806,0.004680042643500875,0.004556997356499122,0.004703542507328558,0.004533497492671438,10762765,10783003.75,68.13714646365274,68.16270337395764,54.58046833531461,38.838984798804994,NaN,NaN,NaN
1609446240,0.0046495,0.00467,0.0046461,0.0046656,0.0046208649999999974,0.004646508113596706,0.0045952218864032885,0.004662355557799473,0.004579374442200522,0.004687998671396182,0.004553731328603813,0.004713641784992892,0.004528088215007103,10308569,10521828.9,87.50031729094815,69.41317268735817,59.759857382010736,62.50663700299248,NaN,NaN,NaN
1609447680,0.0046656,0.0046684,0.0046415,0.0046604,0.004624379999999997,0.00465038078075619,0.004598379219243805,0.0046664492632635165,0.004582310736736478,0.004692450044019709,0.004556309955980286,0.004718450824775901,0.004530309175224094,8443326,8834736.9,77.4633632535049,67.6727355382581,62.534598605724824,66.04394621674304,NaN,NaN,NaN
1609449120,0.0046653,0.00467,0.0046585,0.0046679,0.004626434999999997,0.004654115756401022,0.004598754243598973,0.004671222463856855,0.00458164753614314,0.00469890322025788,0.004553966779742115,0.004726583976658903,0.004526286023341091,5407056,8082809.5,79.42836691445832,69.22231875217925,64.63265933019296,68.2280212706506,NaN,NaN,NaN
1609450560,0.0046699,0.004699,0.0046595,0.004696,0.004630954999999997,0.004662036400787831,0.004599873599212163,0.004681244706474713,0.004580665293525282,0.004712326107262547,0.004549583892737448,0.004743407508050382,0.004518502491949613,10370040,7832826.6,84.9566370245625,73.51368032997304,67.89785733941599,70.55696732991476,NaN,NaN,NaN
1609452000,0.0046961,0.0047336,0.00469,0.0047079,0.004637104999999997,0.004670544564514667,0.004603665435485327,0.004691210215384734,0.004582999784615261,0.004724649779899404,0.004549560220100591,0.004758089344414074,0.004516120655585921,33406194,8845569.45,100.53834360006772,83.00402909119893,74.52654153071167,77.81279817382617,78.00402909119893,NaN,NaN
1609453440,0.0047004,0.0047045,0.004663,0.0046682,0.004642624999999998,0.004671288825196994,0.0046139611748030026,0.004689003069168738,0.0045962469308312584,0.004717666894365734,0.004567583105634263,0.004746330719562731,0.004538919280437266,16066131,9202753.9,72.5113548503419,83.73306382231378,78.4102806044545,52.684690114941205,78.73306382231378,NaN,NaN
1609454880,0.0046745,0.0046772,0.00463,0.0046694,0.004645494999999998,0.0046738204033497975,0.004617169596650198,0.004691325502619974,0.0045996644973800216,0.004719650905969775,0.004571339094030221,0.004747976309319574,0.004543013690680421,10531456,9216392.35,55.79815195795742,78.44936960014867,80.90513618770579,28.691127415279354,NaN,NaN,NaN
1609456320,0.004675,0.004705,0.004675,0.0046963,0.004649529999999998,0.004679032865961266,0.00462002713403873,0.004697265637125329,0.004601794362874667,0.004726768503086597,0.004572291496913399,0.004756271369047864,0.004542788630952132,6477577,8775572.2,54.987893469799644,74.70345796953113,82.95062423263579,19.62999920790819,NaN,NaN,NaN
1609457760,0.0046963,0.0046963,0.0046643,0.0046709,0.004651684999999998,0.004681095870013069,0.0046222741299869275,0.004699271787681147,0.004604098212318849,0.004728682657694218,0.004574687342305778,0.00475809352770729,0.004545276472292707,4197788,8608051.3,51.861326088967736,70.10895116528269,82.92991833117549,16.567374527639142,NaN,NaN,NaN
1609459200,0.0046716,0.0046856,0.004601,0.0046471,0.004652589999999998,0.0046815641419187546,0.004623615858081242,0.004699470161624546,0.00460570983837545,0.0047284443035433025,0.004576735696456694,0.004757418445462059,0.004547761554537937,12392258,8804339,36.691550925771416,62.0647701488175,79.57898874753847,7.910468040773486,NaN,NaN,NaN
1609460640,0.0046405,0.0046798,0.0046321,0.0046798,0.004656729999999998,0.0046832793521565585,0.004630180647843437,0.004699686851789313,0.004613773148210682,0.004726236203945874,0.004587223796054122,0.004752785556102435,0.004560674443897561,5034781,8678270.05,40.66436337978499,52.08577344543705,76.94057912828217,17.53382395473468,NaN,NaN,NaN
1609462080,0.0046748,0.0047296,0.0046687,0.0047163,0.004662574999999999,0.004688724510032131,0.004636425489967866,0.004704884907231989,0.004620265092768009,0.004731034417264121,0.004594115582735876,0.004757183927296254,0.004567966072703744,15904009,9183045.5,68.62034127895159,51.43727118353866,76.66367552661279,50.949982072780266,NaN,NaN,NaN
1609463520,0.0047196,0.00474,0.0046956,0.0047241,0.004667454999999998,0.0046954581868708795,0.004639451813129117,0.004712764156357084,0.004622145843642913,0.004740767343227965,0.004594142656772032,0.004768770530098847,0.0045661394699011496,7801387,9206425.8,87.3737184842437,56.699865604586385,77.90124792931948,81.14884391604744,NaN,NaN,NaN
1609464960,0.0047289,0.0047639,0.0047189,0.0047365,0.004673044999999999,0.004703043191194114,0.004643046808805884,0.004721582073352076,0.0046245079266479215,0.004751580264546191,0.0045945097354538065,0.004781578455740306,0.004564511544259692,31899859,10541215.55,92.81359602158614,63.004149363217465,78.74490472837755,95.38386861639239,NaN,NaN,NaN
1609466400,0.0047312,0.0047383,0.00472,0.0047216,0.004677884999999998,0.004707515495691559,0.004648254504308437,0.0047258271420289434,0.0046299428579710524,0.004755457637720504,0.004600312362279492,0.004785088133412064,0.004570681866587932,3926013,10541076.95,83.1090593114187,68.21210490029262,78.75440281832742,87.58888871932228,NaN,NaN,NaN
1609467840,0.0047249,0.0047522,0.0047194,0.0047371,0.004681954999999998,0.004713768730918089,0.004650141269081907,0.004733429616625469,0.004630480383374527,0.0047652433475435605,0.004598666652456436,0.004797057078461651,0.004566852921538345,6811428,10617522.7,85.27175631876734,76.30880579912528,79.63071932242727,77.7573948793032,NaN,NaN,NaN
1609469280,0.004738,0.0047744,0.004735,0.0047613,0.004687729999999998,0.00472277547188911,0.0046526845281108856,0.004744433573516582,0.004631026426483414,0.004779479045405694,0.0045959809545943016,0.004814524517294806,0.0045609354827051895,22660363,11452019.6,89.07776695325909,84.37770639470429,80.92393044627863,68.5787579982064,79.37770639470429,NaN,NaN
1609470720,0.0047613,0.0048195,0.0047598,0.0048194,0.0046966299999999985,0.004740316394906427,0.00465294360509357,0.0047673145869586,0.004625945413041397,0.004811000981865028,0.004582259018134969,0.004854687376771456,0.004538572623228541,36960006,13096233.6,98.55471401646196,89.36676851762269,82.07405000338012,68.47732449794248,84.36676851762269,NaN,NaN
1609472160,0.0048186,0.0049988,0.0048143,0.0049781,0.004713679999999998,0.004787177453016597,0.004640182546983398,0.004832598878980856,0.004594761121019139,0.004906096331997456,0.00452126366800254,0.0049795937850140555,0.00444776621498594,112567024,18596401.5,105.20276956836737,92.3382770316433,84.15991611604275,72.10315478569531,87.3382770316433,NaN,NaN
1609473600,0.0049783,0.005,0.00483,0.0048301,0.004722699999999998,0.004798815202160459,0.004646584797839537,0.004845854397095624,0.004599545602904372,0.004921969599256085,0.004523430400743911,0.004998084801416545,0.004447315198583451,104382572,23277391.85,81.65427552052647,90.4783902814667,84.46043371184564,52.22746263190742,85.4783902814667,NaN,NaN
1609475040,0.004833,0.0048886,0.0048,0.0048886,0.004733849999999998,0.004816809758316482,0.004650890241683514,0.004868078888956069,0.004599621111043927,0.004951038647272553,0.004516661352727443,0.005033998405589038,0.004433701594410958,27154389,24119682.85,69.59562939261161,88.22615196166551,84.07579327677382,32.48320874689982,83.22615196166551,NaN,NaN
1609476480,0.0048932,0.0049361,0.0048566,0.0048713,0.0047443949999999985,0.004830685233948696,0.004658104766051301,0.004884012598528991,0.004604777401471006,0.004970302832477689,0.004518487167522308,0.005056593066426386,0.004432196933573611,25252391,24960136.1,61.493225456159315,84.26306348456417,82.99251756302264,18.471766345045054,79.26306348456417,NaN,NaN
1609477920,0.0048698,0.00491,0.004855,0.0048981,0.004755904999999999,0.004846471061385713,0.004665338938614284,0.004902440887322085,0.0046093691126779125,0.0049930069487078,0.004518803051292197,0.005083573010093515,0.004428236989906483,25117287,25945647.65,65.26279790081898,80.29390197582416,81.24348345305971,19.204779097517353,75.29390197582416,NaN,NaN
1609479360,0.0048971,0.00495,0.0048877,0.0049419,0.0047681999999999985,0.004866186330678909,0.004670213669321088,0.004926741883038477,0.00460965811696152,0.0050247282137173875,0.004511671786282609,0.0051227145443962984,0.0044136854556036985,12439930,26049142.15,78.92284013130495,77.02192299496465,79.75132949357874,36.50330668509898,NaN,NaN,NaN
1609480800,0.0049417,0.0049699,0.004833,0.0048451,0.0047750599999999985,0.004873386687119611,0.004676733312880386,0.004934152579759532,0.004615967420240465,0.005032479266879144,0.004517640733120853,0.005130805953998756,0.004419314046001241,25581584,25657911.65,51.49129129172144,68.07000994885699,75.56294871053777,26.672934685413935,NaN,NaN,NaN
1609482240,0.0048461,0.0048627,0.0048197,0.0048473,0.004784014999999997,0.00488033697711285,0.004687693022887145,0.004939863958968592,0.004628166041031403,0.0050361859360814444,0.00453184406391855,0.005132507913194297,0.004435522086805698,11718560,25440533.1,42.93838390600848,61.61736134643734,71.50625243421949,19.657489902278108,NaN,NaN,NaN
1609483680,0.0048473,0.004865,0.0048043,0.0048258,0.004791834999999998,0.004884825538631227,0.0046988444613687685,0.004942293691505327,0.004641376308494668,0.005035284230136557,0.004548385769863439,0.005128274768767787,0.004455395231232209,8435693,25335744.95,29.071674117898343,54.86336880065179,66.83419344239977,9.037050268385606,NaN,NaN,NaN
1609485120,0.0048235,0.0048499,0.0048051,0.004847,0.004799369999999998,0.004890398984943932,0.0047083410150560645,0.004946654897639283,0.004652085102360713,0.005037683882583218,0.0045610561174167785,0.005128712867527151,0.004470027132472845,7835913,25403661.75,36.789405019617014,50.74606539456141,63.86663165706823,15.561864759248405,NaN,NaN,NaN
1609486560,0.0048479,0.0048674,0.0048431,0.00486,0.0048088249999999975,0.004895747102338394,0.004721902897661601,0.004949464961583523,0.004668185038416472,0.005036387063921919,0.004581262936078076,0.005123309166260314,0.004494340833739681,4624223,25424983.5,56.59023461472583,49.30063818021254,62.44115907024158,40.07052881413749,NaN,NaN,NaN
1609488000,0.00486,0.0048701,0.0047724,0.0047954,0.004816239999999998,0.0048949910787222965,0.004737488921277699,0.0049436592453726775,0.004688820754627318,0.005022410324094976,0.004610069675905019,0.005101161402817275,0.00453131859718272,17371849,25673963.05,36.9005164129924,42.29691756049379,58.06063051736575,39.63886325956736,NaN,NaN,NaN
1609489440,0.0047952,0.0049,0.0047952,0.004866,0.004825549999999998,0.004898406471915146,0.00475269352808485,0.004943431771558707,0.004707668228441288,0.0050162882434738555,0.00463481175652614,0.0050891447153890036,0.004561955284610992,12850390,26064743.5,52.01366673528103,42.38398013442038,54.634361772086095,54.44911823064432,NaN,NaN,NaN
1609490880,0.004877,0.0049,0.0048678,0.0048931,0.0048343899999999974,0.0049041129653696015,0.004764667034630393,0.004947201757968017,0.0047215782420319775,0.005016924723337621,0.0046518552766623734,0.0050866476887072255,0.004582132311292769,15244094,26031747.75,65.55035266711626,46.15264159460501,54.30924551888761,71.62227018783341,NaN,NaN,NaN
1609492320,0.0048931,0.0049116,0.0048749,0.00488,0.004842184999999997,0.004907731542814514,0.00477663845718548,0.004948239306273886,0.0047361306937261085,0.0050137858490884035,0.004670584150911591,0.0050793323919029205,0.004605037608097074,19423684,26612862.6,81.15395333519304,54.833021464154136,57.07081839595293,87.13206696495561,NaN,NaN,NaN
1609493760,0.0048836,0.0048836,0.0047862,0.0048154,0.004846129999999997,0.00490743409529493,0.004784825904705064,0.004945320026187199,0.0047469399738127955,0.005006624121482132,0.004685635878517862,0.005067928216777064,0.00462433178322293,36332605,26834499.9,44.77987920540784,56.16476716178593,54.90105214130446,57.18114552609971,NaN,NaN,NaN
1609495200,0.0048197,0.0048648,0.0047784,0.0047903,0.0048495649999999975,0.00490548330000031,0.004793646699999685,0.004940040809400503,0.004759089190599492,0.004995959109400814,0.004703170890599181,0.0050518774094011265,0.004647252590598869,11394007,27207899.6,31.14247250948513,51.92347347757916,51.41260965770259,32.80957179495583,NaN,NaN,NaN
1609496640,0.0047899,0.0048566,0.0047899,0.004825,0.004853959999999998,0.0049040129060087395,0.004803907093991257,0.004934945601922141,0.0047729743980778555,0.004984998507930881,0.004722921492069115,0.005035051413939623,0.004672868586060374,9091241,27321890.25,29.724788477577686,50.7275188216767,48.37488024765794,20.402055553378897,NaN,NaN,NaN
1609498080,0.004825,0.0048906,0.004825,0.004867,0.004859244999999998,0.004904594426401209,0.004813895573598788,0.004932620371917157,0.004785869628082839,0.004977969798318368,0.004740520201681629,0.005023319224719579,0.004695170775280417,16986694,27038206.8,60.59317939121322,52.1574375976654,50.30798509933992,43.63676957023726,NaN,NaN,NaN
1609499520,0.004867,0.0048941,0.0048572,0.0048802,0.004862284999999998,0.004906893331900209,0.004817676668099787,0.00493446128101454,0.004790108718985457,0.004979069612914752,0.004745500387085245,0.005023677944814963,0.0047008920551850335,14583115,25919362.25,77.5756931369715,54.16166100930794,52.7426869772878,70.23241691278218,NaN,NaN,NaN
1609500960,0.0048749,0.0049193,0.0048749,0.0048942,0.004858089999999997,0.004894867410185227,0.004821312589814768,0.004917595849679698,0.004798584150320296,0.004954373259864928,0.0047618067401350665,0.0049911506700501575,0.004725029329949837,21857015,21383861.8,84.26796727225356,54.68066333215136,54.902549007156466,89.7035123964933,NaN,NaN,NaN
